comuna;socioeconomico;tipo_cliente;evento_anomalo;eficiencia_energetica;semana_1_diurno;semana_2_diurno;semana_3_diurno;semana_4_diurno;semana_1_nocturno;semana_2_nocturno;semana_3_nocturno;semana_4_nocturno
Providencia;alto;INDUSTRIAL;;alto;65.50862189943427;66.69740177043444;71.98649501527566;66.27395702136364;40.014706845255766;43.15349905900183;42.755566318551004;50.521676026043075
Providencia;bajo;COMERCIAL;;alto;62.44772557593767;54.36250161984952;64.40421400838291;56.084319204817525;34.00246234756441;46.03648837571567;38.5312412545633;49.80408658875274
Providencia;medio;INDUSTRIAL;;bajo;70.61559170868051;88.47268173572485;89.28062856078766;85.79279359989732;50.95753055210834;46.04053309469891;57.39862762415906;59.05745564820845
Providencia;bajo;INDUSTRIAL;;alto;57.14089969802979;66.61241920426784;65.61614006349552;64.02753032220278;31.14719385281067;47.70911224683891;47.17947092520197;39.58572242119765
Providencia;medio;INDUSTRIAL;;medio;81.73649910838755;69.67958482177045;68.93141637249205;82.52559491137384;52.51857340156416;40.26588268802055;44.214482042151914;51.31568009163778
Providencia;medio;RESIDENCIAL;;bajo;36.40913907674355;29.647277792347047;34.780047183696546;33.91486721815197;10.627598314729825;23.05186161609106;9.210548480606942;12.967146295514878
Providencia;bajo;COMERCIAL;;medio;71.15597936528154;81.33303822228626;72.18799685230293;65.53870417109506;40.19986430851379;51.01546440880229;43.47906176261468;41.57033168129647
Providencia;alto;COMERCIAL;;bajo;79.40218267526333;81.92364807003855;78.685098553942;90.37992087815093;48.78596480046571;55.133708721254095;60.09847672210609;64.07162608999941
Providencia;bajo;RESIDENCIAL;;medio;24.570893451133713;27.278871434194556;27.03744317828418;29.296033103268137;22.72807218129069;17.22672343185939;17.831701925837752;28.11631182071101
Providencia;alto;RESIDENCIAL;;bajo;45.0513473879716;38.52752459590962;50.171757605406356;43.05672043470615;31.511152178953328;21.32288381196343;23.590216586622667;34.21591256454074
Providencia;alto;COMERCIAL;;alto;66.47069087948377;71.81884327486041;61.20685438120663;69.75216437943564;35.366081662553455;34.657355802551024;37.9518256947892;50.02988704665933
Providencia;medio;COMERCIAL;;medio;84.95764413340778;89.08428109954176;80.46344743644522;93.86457037395536;66.61986745798721;65.16659944197762;64.20957245529175;54.99946503422191
Providencia;alto;INDUSTRIAL;;alto;41.68400797263166;59.87951903044869;48.17615017736437;43.487072343258745;31.783936013768326;30.775846466890577;33.568810604768416;33.924643070630864
Providencia;bajo;INDUSTRIAL;;medio;66.61386346843484;60.60384393417509;65.68747600285319;60.126949293464506;52.05915574728232;33.947369265275185;46.17804064913528;41.33987453046473
Providencia;medio;COMERCIAL;;medio;79.64650579698873;70.12347660613617;80.43660979456328;86.86397727489927;60.22785640557363;59.16011477828036;62.82420551381183;43.743459392041494
Providencia;medio;RESIDENCIAL;;bajo;49.76121851651344;54.48248684466086;41.9569893109254;37.42690471399213;38.16119765882803;32.45533259303851;28.775464665540778;20.2292352079646
Providencia;alto;COMERCIAL;;alto;68.5432915246781;63.262646146223474;63.21992912361661;56.658875498019036;32.276239864223385;50.15473676294901;32.90695274223544;44.78370625803244
Providencia;medio;INDUSTRIAL;;alto;52.75584920552363;63.301585576322864;61.07466588548135;44.79954335815745;34.472611312858206;37.82342627152376;41.78229664605395;30.74211064218887
Providencia;bajo;RESIDENCIAL;;bajo;25.76144134673255;19.11028620708327;28.355117657366094;15.716944177349422;9.828893969327964;23.255407969082967;15.634239918802066;11.907247503639459
Providencia;bajo;RESIDENCIAL;;medio;29.479099580909235;44.345262111074845;34.3733908347017;38.87829452332131;24.13189368122903;21.617023333219855;23.496347365758847;17.000464620906136
Providencia;alto;COMERCIAL;;medio;51.83433758521963;64.06955341951002;63.48626953089271;68.98231545825759;41.24649914025629;35.791484959636236;40.78051390047622;31.699891785125295
Providencia;alto;INDUSTRIAL;;bajo;56.19894085409098;66.57863024183999;65.05257564538357;64.16942902124484;48.58398652964458;51.26467347013626;52.98770738091454;38.95007021449677
Providencia;medio;COMERCIAL;;medio;78.2067482138504;80.36918532245515;86.69036500613495;81.46463876829772;64.67181125013497;47.84661796080433;60.228941405051934;57.10842903484227
Providencia;medio;RESIDENCIAL;;bajo;14.741959417337615;19.636730435464788;16.543135592073554;23.39948331749867;4.3983260182606045;17.174142229097917;3.50125045498927;17.351190445882118
Providencia;alto;RESIDENCIAL;;bajo;29.308242479768833;31.363190670204418;40.49570401104957;39.098615895583514;31.079050150024848;13.300527017805157;27.802225402105197;22.62499621724733
Providencia;medio;INDUSTRIAL;;bajo;58.87359343168903;52.72388575019805;64.36898520055674;56.4218680088033;41.08287253402945;36.49267501286935;39.17222278496237;43.36909080186496
Providencia;medio;RESIDENCIAL;;bajo;28.234338905040214;27.374630915177793;28.680437353793945;25.180919728081484;13.72148578390072;18.655387379717993;17.403082947008496;19.37141310801407
Providencia;medio;RESIDENCIAL;;medio;37.451855174159164;47.36338658198254;49.30676262974631;51.63984415755567;20.323236949521117;34.47391057167679;20.54133335576158;30.73616372086913
Providencia;bajo;RESIDENCIAL;;bajo;21.361366559979817;26.64615737858003;30.36112004154056;18.195426617492185;17.135701199392656;7.180232010520381;18.830188457548285;24.990970312247786
Providencia;alto;RESIDENCIAL;;alto;17.79285085339501;17.842026334477517;15.12566920708391;31.95789687118631;22.329890687764873;13.649411278729774;22.599488315016405;18.68757692248933
Providencia;alto;RESIDENCIAL;;medio;27.072636967108856;20.973713454356226;19.001373567027613;26.354531357320024;8.071221098077668;8.392891863038638;5.021262221098128;10.007448909807124
Providencia;medio;RESIDENCIAL;;alto;22.005063315878303;26.08340663620939;37.15082027510101;22.37328527707386;26.22247453548689;10.429504179840402;16.552573406046584;27.51734847938688
Providencia;medio;INDUSTRIAL;;alto;67.96835962366512;57.30303972366559;67.64567954008626;60.61726593248254;40.80932000239855;34.527391836762106;47.58643796662413;33.24750128960701
Providencia;bajo;COMERCIAL;;bajo;64.93965767801437;68.00580850081138;74.36720186355463;71.97757972203621;41.575228752953805;39.18981615289988;53.53187017656758;48.96907221982486
Providencia;bajo;RESIDENCIAL;;bajo;38.17097641144889;28.131076032092892;21.492828520750034;37.49912362511466;27.270143669090494;17.313242054333955;12.317817536487713;23.270725821124636
Providencia;medio;COMERCIAL;;medio;73.42498746214297;67.06856094440595;61.51201183054911;65.77230139755443;35.90363769082552;36.38210872767587;36.72463137571492;43.37301367516055
Providencia;medio;INDUSTRIAL;;alto;50.28346948211065;60.70535863577608;64.64134348646265;54.59348950175704;37.84654305683842;35.26575610282704;46.153924516881446;35.63794226302406
Providencia;alto;RESIDENCIAL;;alto;26.70536647858718;26.949854692843218;27.06114360281859;19.22722749702958;12.475639749089206;13.375504132629224;24.344182048911566;14.20737516402655
Providencia;alto;RESIDENCIAL;;alto;24.801508792922373;27.643700716815783;20.137110534768226;23.438008965129228;20.147066900624637;4.36222571120975;19.117308469635944;7.353979795583904
Providencia;medio;RESIDENCIAL;;bajo;25.685301787418013;35.37614930822996;32.56343307301604;25.977411743504486;30.944204225476703;12.687539840766174;28.402574648119558;21.495595370813415
Providencia;alto;INDUSTRIAL;;bajo;75.07857108312191;76.5565648679408;67.07011415320679;71.05507811437334;41.861725304358494;54.17575202145742;40.30940966179322;50.31463756505116
Providencia;alto;INDUSTRIAL;;alto;58.150371176579014;47.1939347376227;54.75782961576776;65.65752665940227;42.197525088234755;42.11516551525585;35.43944774536613;33.78555123195382
Providencia;alto;COMERCIAL;;alto;54.93613733568639;48.012576458479515;48.30505668544689;43.241503746084064;26.570586603222342;26.1677585025904;25.428987631411456;34.14452728947499
Providencia;medio;COMERCIAL;;medio;78.9594571325127;69.1772140370882;82.90861825697307;78.80767784343863;52.19296021632209;46.343140611263955;53.93949204212586;57.56463769964823
Providencia;bajo;COMERCIAL;;medio;71.52640456254247;81.99161124508643;89.63691875660083;75.19976350866324;46.88519149488074;55.06803045717944;57.92654646619126;48.20173226012122
Providencia;bajo;RESIDENCIAL;;medio;38.86088583595356;35.589705855366184;28.725219259551693;32.81666204195686;31.135427979936814;31.336714605418425;15.953951537021876;16.502861914247315
Providencia;alto;RESIDENCIAL;;bajo;31.717463055997342;37.270286757960875;37.767366138127585;24.74121129418537;24.189798758313685;11.960531980731474;20.98346947524907;27.047854955507635
Providencia;alto;RESIDENCIAL;;bajo;19.97810738426064;25.048587363535916;32.000588432862465;26.676676040253415;13.581835151508308;7.299811423682515;11.240858194844085;5.667493312217063
Providencia;bajo;COMERCIAL;;bajo;71.33044890499762;72.63626206520381;81.75590001225324;73.74169905166056;41.28223175149783;59.938799211536626;44.51025974024235;60.73683735025632
Providencia;medio;INDUSTRIAL;;bajo;72.74554638886842;63.67498964197888;76.38458996471151;81.49387571628448;54.69743422593513;44.81471335737046;47.367260340747805;54.27392227088533
Providencia;alto;RESIDENCIAL;;bajo;43.876767791448955;43.10452274139512;30.21089010851965;35.218378674369895;24.4661092454357;32.42249048343412;22.939209569959026;25.998272704176962
Providencia;bajo;RESIDENCIAL;;bajo;37.22285341035193;37.30988365558407;26.821196092249995;34.00150324220972;13.64269549744407;15.280855806638108;25.97699724721032;28.559688088707897
Providencia;alto;INDUSTRIAL;;alto;55.4830322147573;62.54826962271188;62.9735460481386;52.23800966595449;41.730998031691314;33.37685158571336;39.931338294261806;40.7636965869595
Providencia;alto;RESIDENCIAL;;alto;13.576665138393487;24.240023146610852;24.50555795086536;28.347437758503315;4.834108017724199;5.389999447198301;21.838051341549086;9.55904885659099
Providencia;alto;INDUSTRIAL;;bajo;64.36300749818324;73.95773806685759;82.5565765027822;81.07398390326064;45.37110830497388;57.62466638453;52.9580333462255;47.820255195801266
Providencia;medio;INDUSTRIAL;;alto;54.1758600906942;55.090435043531635;60.55602358129363;51.99280726660595;31.598240849093017;38.47935103277984;29.817424010317737;34.95999044055992
Providencia;alto;COMERCIAL;;medio;65.16875061662527;67.25117119735248;70.37264363211072;78.63209381446633;57.66700658128641;47.87242504198463;43.0644280229658;50.67479370418737
Providencia;medio;RESIDENCIAL;;bajo;33.85449031543485;33.656370521294235;31.934508623599328;35.08581401980026;20.99788475323502;13.586673470047872;17.26384330499163;14.180103526657321
Providencia;bajo;INDUSTRIAL;;bajo;79.1243554286487;77.9456096341792;64.44924926538806;81.68857603985424;54.49557296848076;55.02111090854386;53.14343422181333;38.69194601594701
Providencia;medio;INDUSTRIAL;;bajo;70.86469357046317;84.23010085969464;80.44130504910905;73.7833546272342;60.006666668973985;60.58545033558903;43.81668041721531;60.146320856851695
Providencia;bajo;RESIDENCIAL;;medio;22.641040210739362;20.564794439529273;21.593804325186888;23.173721428668046;26.754654403316657;25.110026925754937;9.407933578984395;24.16122905022083
Providencia;medio;RESIDENCIAL;;medio;21.541952860126344;29.463249695828438;34.47952773690878;27.3594692434383;20.179279364602962;12.023697621504304;10.934546932855717;26.85764030963035
Providencia;medio;RESIDENCIAL;;alto;22.340623491341304;15.203486593772976;21.510070810069077;25.992495408126537;14.893339010490909;9.661269971462401;22.760582684451435;15.75501190691698
Providencia;bajo;RESIDENCIAL;;alto;44.8243527264765;40.97137103240172;35.277652429076085;29.2709339793817;33.255066578352874;24.550005574037225;15.118033421448699;19.377718905958154
Providencia;medio;RESIDENCIAL;;medio;19.095365391170546;36.29662325039405;21.194247158672322;26.995724217612;14.536192387631857;23.571359593971717;22.81224198026076;11.484911118209485
Providencia;bajo;RESIDENCIAL;;bajo;37.18918258545812;36.75262334929557;41.75178304981151;34.909199332149534;20.553249828213893;31.603467257232843;21.304089818781534;26.158715869724077
Providencia;alto;RESIDENCIAL;;bajo;16.115088433401333;14.829510186029104;17.19396468570688;14.652995095580003;8.449731522864656;12.523636584671117;15.306977980289274;13.60187900666505
Providencia;bajo;INDUSTRIAL;;medio;77.4591283194418;79.82514989827028;76.4384424752775;79.39411097747833;55.32960892976057;62.97997772818424;58.621929607292955;64.3083516720991
Providencia;medio;COMERCIAL;;alto;40.09244433957699;45.91671099751645;46.28938549449475;46.265454204820955;30.647105805572743;35.79070227488555;40.31773674555141;36.191873234416235
Providencia;bajo;INDUSTRIAL;;bajo;64.0353213767365;72.16235150928455;69.82106838035976;70.30887503516325;37.741725708168666;42.887207599818346;46.41936298000142;47.43221455050812
Providencia;bajo;COMERCIAL;;bajo;77.84406112446621;83.91077892276076;84.31483240124739;84.236693757305;46.075528387084276;45.19278971984055;45.46170763591614;58.78958067610682
Providencia;bajo;COMERCIAL;;bajo;64.15058051567756;67.05531369458215;73.76115212066196;71.57812666141352;49.434366232491236;49.81586894178044;39.25632555725464;39.23860952019739
Providencia;medio;INDUSTRIAL;;alto;52.47180836218541;59.258970180746715;52.42324423356108;54.97325936206154;43.443055876614295;32.58149635392851;48.71830107430734;46.55711740549347
Providencia;alto;INDUSTRIAL;;medio;77.47619369496311;83.53510830265162;84.75626750985842;81.44092635373514;54.86231085528329;59.92993996529965;53.938396541193725;55.973151859717305
Providencia;medio;RESIDENCIAL;;bajo;8.925591147997551;19.577705193167173;26.229698771834766;10.231429773212023;17.76940851933626;19.76180988835948;3.2819616380701575;2.808064623197442
Providencia;alto;INDUSTRIAL;;bajo;78.56037614372397;83.00660718085703;93.00563352266317;78.4543003289795;57.11202725526485;64.4237492207791;57.23240352224265;53.55644796911311
Providencia;medio;RESIDENCIAL;;medio;33.94952133576324;35.53909350551328;35.3142753444061;23.170017794795378;18.311971320280144;13.879491634659113;17.221318737453245;15.017544557173037
Providencia;bajo;INDUSTRIAL;;medio;66.74313506547118;75.49253109196052;77.43918420144448;69.15357249627718;55.10796570594365;44.3564266207122;49.16360720034983;56.37135133948247
Providencia;medio;INDUSTRIAL;;medio;79.62513881312796;79.62579354337986;76.12254450573893;63.31635921292831;40.936473201521835;39.57167912524636;43.36810566247482;51.56442386821328
Providencia;bajo;COMERCIAL;;alto;61.45420757511621;62.054110712972125;52.198675584243695;71.14880880307399;32.96388425748903;43.02779639823119;43.10273687735213;32.402811425392805
Providencia;alto;RESIDENCIAL;;medio;14.176205036922195;6.304364524230632;14.023051000132574;14.957792773212466;11.735627457627505;20.12571090049617;5.0317393283167045;14.825863238209081
Providencia;alto;COMERCIAL;;medio;67.91315993092324;62.15295619268596;65.63777944827382;78.83473458845702;39.14449562914675;56.96698719841976;46.43823169474745;49.161939986975824
Providencia;alto;INDUSTRIAL;;medio;71.49559369987765;79.04340073743845;78.43910292315645;84.71196810599554;52.37035517489261;42.30716792300953;44.576911333812724;55.6123088315922
Providencia;medio;RESIDENCIAL;;medio;37.86036683497252;39.345511997726206;34.247073007845;44.21793484475303;15.907536255598473;22.453765144147383;20.86787366354478;31.746501050209968
Providencia;bajo;INDUSTRIAL;;alto;55.58071773171329;69.7802522730433;62.52898358277554;58.74077883357157;49.16899105189296;48.95496323882493;37.853855385579976;51.27388380330087
Providencia;alto;RESIDENCIAL;;bajo;31.155667235043406;18.53917461035354;23.72739996314983;24.073029263911174;21.17225822815776;8.327706773572855;14.74915815207862;22.379433716451217
Providencia;alto;RESIDENCIAL;;bajo;30.3664273443896;34.443057588472456;25.715587446249174;27.621221304042407;11.047048782111403;11.428564133139213;22.114920455912866;9.984795732153367
Providencia;medio;INDUSTRIAL;;alto;62.61316341123301;71.9496702691012;60.50526667699149;62.30985649648932;49.380276497859185;40.50082257972829;35.796197176423554;48.22789989365201
Providencia;medio;COMERCIAL;;alto;61.34061125867194;54.94799202877999;62.556191547011935;69.0386023840729;39.26701322240191;39.652897426905895;44.696560095087264;47.98567481661532
Providencia;bajo;INDUSTRIAL;;bajo;69.15568316975458;63.20163307338872;59.63072074482319;75.4338083647574;50.03169754319981;49.01424830613238;36.60191696282056;50.04696187072949
Providencia;medio;INDUSTRIAL;;medio;56.418323505152365;49.106248956590775;67.20612071259568;53.24248542652688;36.101945863645135;45.27390097681679;38.75493996716398;48.69262341466261
Providencia;alto;INDUSTRIAL;;medio;86.32820313221684;77.12479826746723;76.41333445419836;75.26492091503803;57.802745450839595;48.76504822830493;58.378558260107965;46.97090152837012
Providencia;bajo;INDUSTRIAL;;bajo;63.62735535078474;82.30100509980358;70.67454332319161;66.34569424489362;39.09559416919974;46.98386686662934;58.62249670055287;39.40294268109642
Providencia;bajo;RESIDENCIAL;;alto;34.13841216382024;22.560484584211824;41.9829271500895;37.86031933291498;27.986166084115705;22.269744879912416;11.595266921214728;18.72273613340392
Providencia;bajo;INDUSTRIAL;;alto;66.00522758365395;74.11184989937772;73.83447479723016;63.92246768256614;49.75204263520582;34.405224363295964;36.237328060857095;50.60213628237026
Providencia;alto;RESIDENCIAL;;bajo;27.039045067910262;11.23783353710688;19.145891706741672;24.375826025766877;12.350393006820571;5.051703952291305;22.609948796840953;12.046099440542068
Providencia;alto;INDUSTRIAL;;alto;45.07828319623811;49.91138132432534;60.557110070814204;62.08681663938377;42.1482172478175;32.900364937227934;32.333773770028486;43.41975056192917
Providencia;bajo;INDUSTRIAL;;alto;66.10063214333937;59.61479018437485;73.13345587740032;75.16687975197729;49.04586558298347;37.529135825176134;35.1761279868473;46.60416203353564
Providencia;bajo;INDUSTRIAL;;alto;62.707658589940536;63.276381128333206;62.83536628916969;53.15860644314769;41.750924269355224;44.88994691364917;40.3478427193678;39.06556027053169
Providencia;bajo;RESIDENCIAL;;alto;26.51864490539834;29.31831466833236;24.841313417016096;14.331458523631749;13.247287229445245;20.841737112446715;18.90589004167768;13.118517437808288
Providencia;medio;INDUSTRIAL;;bajo;61.64209301962126;59.29902632828067;62.46187593933792;56.90774755781234;47.629773394558704;38.727921183846554;47.137845127022246;36.72305086882167
Providencia;medio;INDUSTRIAL;;alto;64.85583485412245;61.86013114237448;70.14213352665469;68.8403696300919;48.22106537792392;36.20606686091159;39.11404983291979;32.809771526591646
Providencia;medio;COMERCIAL;;alto;71.5166702228043;65.48162811573854;72.44660876341773;72.12307074909019;38.00699667641693;41.26938583435294;48.291038182581794;57.20485524376673
Providencia;bajo;RESIDENCIAL;;medio;45.79943351315539;30.385647303343855;37.989148831350015;32.91313993470351;30.488828068635318;19.429572936617284;18.924499108313505;22.802400121943254
Providencia;medio;RESIDENCIAL;;medio;24.996445752114532;17.310377859978196;20.047874083145125;24.481316826296045;19.6551817043517;8.00954182547095;23.84897729264728;24.147471710827293
Providencia;medio;RESIDENCIAL;;alto;23.9010541224523;21.215503863338746;29.333826011262712;17.32292337770704;20.457388177488312;22.007010944199315;12.69126308303218;10.613127961371214
Providencia;medio;COMERCIAL;;bajo;71.40348076808833;79.83998554335818;71.90894453911582;80.9576888687489;53.11228434782041;50.05948836892318;47.701036401556266;51.30682909292442
Providencia;bajo;COMERCIAL;;alto;54.607184071481115;58.56505854883561;62.73031777165123;60.39409271146152;50.11563973878335;48.58167254044814;43.72928794161842;48.994864012452595
Providencia;bajo;RESIDENCIAL;;bajo;39.66733524263085;35.40288638848252;27.063872302642658;43.114258906604675;18.55013835386994;16.47690494807435;24.621067852899756;16.193568130406096
Providencia;medio;RESIDENCIAL;;bajo;36.249501866251855;28.681353645333857;40.49150024115151;33.93084281361283;23.135424779172194;22.570795288392823;14.171688375025585;30.700148042147678
Providencia;medio;COMERCIAL;;alto;62.1258331088717;52.99576326454329;56.52638416461856;57.54722704075239;41.070416293863296;45.68080840146622;29.06406812869907;28.837926637540832
Providencia;alto;RESIDENCIAL;;bajo;21.585314149725725;28.145762067674063;34.071587160032195;28.01113108368827;15.507624514193065;27.897881752045866;21.371640100699;14.886494422916522
Providencia;alto;RESIDENCIAL;;bajo;16.935383282587708;24.15527291618326;25.359165185967548;12.216705529399594;7.176065175456508;9.355372987696231;16.496370543464774;20.00446940870485
Providencia;bajo;COMERCIAL;;medio;63.4821764094537;62.64959679602232;70.56841031583849;70.44980062535441;52.422695954139016;37.55041238077446;45.44826245137503;50.29499079843659
Providencia;bajo;INDUSTRIAL;;alto;51.54974786139133;58.40554194365558;50.16859181794396;51.87454221515513;34.383169986760294;30.35013957153934;44.40893841044165;43.96524665210777
Providencia;bajo;INDUSTRIAL;;alto;58.76317294884119;55.999716054329845;67.90207701442284;67.7506314719621;34.91879718612945;39.14919369813215;47.10159981254132;42.33894660647759
Providencia;alto;RESIDENCIAL;;alto;27.18573467255436;18.86017562228938;28.640854045240992;30.666683326727913;12.528137328129505;14.96250915222637;7.303110785139367;12.228095653449708
Providencia;bajo;COMERCIAL;;alto;71.40857587578289;73.00932120313568;61.66778192103146;65.37173138603848;48.37899377153675;37.122510578805475;44.710051654625005;39.47049066682048
Providencia;alto;COMERCIAL;;medio;69.8714471538624;66.82758037690807;64.5843944395983;67.57613419233562;50.915443734437176;42.551069507871716;45.01807511979361;55.59674771623189
Providencia;bajo;COMERCIAL;;alto;53.8057124684016;54.50946572954793;38.096338852351835;42.225667008499684;32.028543666297466;40.10265218702017;32.574731839019165;22.12182719086671
Providencia;bajo;RESIDENCIAL;;medio;24.75143635138084;20.44983239814397;25.157200665446823;34.856187590947556;28.712153876218334;26.246792724488788;13.737880454309026;26.925371975670952
